x,newlib,openlibm,matlab,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,
0.000000e+00,5.000000e+00,6.000000e+00,3.147016e-317,4.000000e+00,4.000000e+00,1.000000e+00,1.797693e+308,2.000000e+00,
1.570796e+00,6.000000e+00,1.100000e+01,3.147016e-317,9.500000e+01,1.010000e+02,2.000000e+00,1.797693e+308,2.000000e+00,
1.047198e+00,1.000000e+00,0.000000e+00,3.147016e-317,4.000000e+00,4.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
5.235988e-01,0.000000e+00,1.000000e+00,3.147016e-317,3.000000e+00,3.000000e+00,0.000000e+00,1.797693e+308,1.000000e+00,
7.853982e-01,0.000000e+00,1.000000e+00,3.147016e-317,3.000000e+00,3.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
3.926991e-01,0.000000e+00,0.000000e+00,3.147016e-317,3.000000e+00,3.000000e+00,1.000000e+00,1.797693e+308,0.000000e+00,
6.283185e-01,0.000000e+00,0.000000e+00,3.147016e-317,3.000000e+00,4.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
3.141593e-01,0.000000e+00,0.000000e+00,3.147016e-317,3.000000e+00,3.000000e+00,1.000000e+00,1.797693e+308,0.000000e+00,
2.617994e-01,0.000000e+00,0.000000e+00,3.147016e-317,3.000000e+00,3.000000e+00,1.000000e+00,1.797693e+308,1.000000e+00,
1.000000e+22,2.000000e+00,8.000000e+00,3.147016e-317,1.060000e+02,5.100000e+01,2.000000e+00,1.797693e+308,4.000000e+00,
